Elapsed_Time,Time (s),Distance [feet],Logger Temperature [∞F],AccelerometerX [g],AccelerometerY [g],AccelerometerZ [g],GyroX [deg/s],GyroY [deg/s],GyroZ [deg/s],Int Batt Voltage [V],RPM [rpm],BrakePressure_0 [bar],BrakePressure_1 [bar],GPS_Speed [mph],GPS_Nsat [#],GPS_LatAcc [g],GPS_LonAcc [g],GPS_Slope [deg],GPS_Heading [deg],GPS_Gyro [deg/s],GPS_Altitude [m],GPS_PosAccuracy [#],GPS_SpdAccuracy [#],GPS_Latitude [∞],GPS_Longitude [∞],GPS_Elevation [cm]
,2.34,102.61,66.537,1.339,0.028,-1.349,12.708,-4.458,46.545,3.679,0,-0.641,-0.857,26.395,18,0.828,0.241,-1.505,-25.275,38.836,185.997,0.68,0.251,42.78552995,-86.09095587,188.44
,2.36,103.39,66.537,1.301,-0.019,-1.344,12.433,-4.543,45.73,3.679,0,-0.668,-0.844,26.493,18,0.826,0.241,-1.493,-24.312,38.651,185.994,0.68,0.243,42.78553197,-86.09095701,188.43
,2.38,104.18,66.537,1.261,-0.065,-1.338,12.105,-4.578,44.943,3.679,0,-0.712,-0.824,26.592,18,0.827,0.241,-1.484,-23.363,38.583,185.99,0.68,0.235,42.78553402,-86.09095811,188.43
,2.4,104.97,66.537,1.222,-0.107,-1.331,11.742,-4.556,44.177,3.679,0,-0.728,-0.804,26.692,18,0.827,0.241,-1.475,-22.414,38.514,185.987,0.68,0.227,42.78553606,-86.09095921,188.42
,2.42,105.76,66.537,1.184,-0.143,-1.323,11.375,-4.47,43.464,3.679,0,-0.696,-0.786,26.791,18,0.828,0.242,-1.466,-21.465,38.445,185.984,0.68,0.219,42.78553814,-86.09096022,188.42
,2.44,106.55,66.537,1.149,-0.174,-1.314,11.021,-4.316,42.826,3.679,0,-0.663,-0.769,26.89,18,0.828,0.242,-1.456,-20.516,38.376,185.981,0.68,0.211,42.78554023,-86.09096123,188.42
,2.46,107.35,66.537,1.118,-0.199,-1.306,10.689,-4.098,42.255,3.679,0,-0.688,-0.788,26.99,18,0.836,0.245,-1.453,-19.669,38.647,185.978,0.68,0.205,42.78554233,-86.09096219,188.42
,2.48,108.15,66.537,1.09,-0.219,-1.299,10.391,-3.83,41.759,3.679,0,-0.723,-0.814,27.089,18,0.845,0.248,-1.451,-18.839,38.977,185.974,0.68,0.199,42.78554445,-86.09096309,188.42
,2.5,108.96,66.537,1.068,-0.233,-1.294,10.128,-3.529,41.328,3.678,0,-0.728,-0.827,27.189,18,0.854,0.251,-1.449,-18.009,39.307,185.971,0.68,0.193,42.78554658,-86.090964,188.42
,2.52,109.76,66.537,1.049,-0.244,-1.29,9.897,-3.212,40.947,3.678,0,-0.68,-0.817,27.288,18,0.862,0.254,-1.446,-17.18,39.637,185.967,0.68,0.187,42.78554874,-86.0909648,188.41
,2.54,110.57,66.537,1.033,-0.251,-1.285,9.694,-2.883,40.637,3.678,0,-0.632,-0.808,27.388,18,0.871,0.258,-1.444,-16.35,39.967,185.964,0.68,0.181,42.78555091,-86.0909656,188.41
,2.56,111.39,66.537,1.02,-0.256,-1.281,9.511,-2.539,40.393,3.678,0,-0.628,-0.769,27.529,18,0.884,0.264,-1.433,-15.622,40.488,185.956,0.68,0.18,42.78555311,-86.09096635,188.4
,2.58,112.21,66.537,1.01,-0.257,-1.275,9.351,-2.184,40.186,3.678,0,-0.633,-0.724,27.678,18,0.898,0.27,-1.42,-14.911,41.042,185.948,0.68,0.18,42.78555533,-86.09096704,188.39
,2.6,113.04,66.537,1.003,-0.256,-1.269,9.222,-1.825,40.023,3.678,0,-0.655,-0.703,27.827,18,0.911,0.277,-1.408,-14.201,41.597,185.939,0.68,0.18,42.78555755,-86.09096773,188.38
,2.62,113.87,66.537,1,-0.254,-1.264,9.116,-1.48,39.894,3.678,0,-0.712,-0.724,27.977,18,0.925,0.283,-1.395,-13.49,42.151,185.93,0.68,0.18,42.78555982,-86.09096831,188.37
,2.64,114.69,66.537,0.998,-0.25,-1.257,9.035,-1.165,39.794,3.678,0,-0.768,-0.745,28.126,18,0.939,0.29,-1.383,-12.78,42.706,185.922,0.68,0.18,42.7855621,-86.09096888,188.36
,2.66,115.53,66.537,0.998,-0.244,-1.251,8.977,-0.892,39.726,3.678,0,-0.749,-0.764,28.233,18,0.945,0.309,-1.377,-12.155,42.856,185.919,0.68,0.183,42.7855644,-86.0909694,188.36
,2.68,116.37,66.537,0.999,-0.239,-1.241,8.929,-0.58,39.664,3.678,0,-0.716,-0.783,28.332,18,0.949,0.331,-1.372,-11.546,42.933,185.916,0.68,0.187,42.78556673,-86.09096986,188.36
,2.7,117.21,66.537,1,-0.237,-1.233,8.895,-0.4,39.602,3.678,0,-0.688,-0.791,28.431,18,0.954,0.352,-1.368,-10.936,43.011,185.914,0.68,0.191,42.78556906,-86.09097032,188.35
,2.72,118.05,66.537,1.001,-0.238,-1.227,8.871,-0.279,39.539,3.678,0,-0.668,-0.779,28.531,18,0.958,0.374,-1.363,-10.326,43.089,185.912,0.68,0.195,42.78557145,-86.09097067,188.35
,2.74,118.89,66.537,1.001,-0.242,-1.223,8.827,-0.2,39.45,3.678,0,-0.648,-0.767,28.63,18,0.963,0.396,-1.358,-9.717,43.167,185.909,0.68,0.199,42.78557385,-86.09097102,188.35
,2.76,119.76,66.537,1.001,-0.247,-1.22,8.767,-0.162,39.33,3.678,0,-0.704,-0.787,28.835,17.66,0.944,0.419,-1.359,-9.171,42.037,185.905,0.68,0.203,42.78557628,-86.09097133,188.35
,2.78,120.63,66.537,1,-0.254,-1.218,8.698,-0.162,39.179,3.678,0,-0.772,-0.813,29.059,17.26,0.921,0.444,-1.36,-8.637,40.694,185.901,0.68,0.207,42.78557874,-86.09097158,188.34
,2.8,121.5,66.537,0.998,-0.261,-1.217,8.621,-0.198,38.97,3.678,0,-0.796,-0.822,29.283,16.86,0.899,0.468,-1.361,-8.103,39.351,185.896,0.68,0.211,42.7855812,-86.09097184,188.34
,2.82,122.38,66.537,0.994,-0.269,-1.217,8.55,-0.265,38.724,3.678,0,-0.734,-0.798,29.506,16.46,0.876,0.492,-1.362,-7.569,38.008,185.892,0.68,0.215,42.78558373,-86.09097201,188.33
,2.84,123.25,66.537,0.989,-0.278,-1.218,8.492,-0.361,38.394,3.679,0,-0.673,-0.773,29.73,16.06,0.853,0.516,-1.363,-7.035,36.665,185.887,0.68,0.219,42.78558626,-86.09097218,188.33
,2.86,124.15,66.537,0.983,-0.288,-1.219,8.458,-0.482,38.025,3.679,0,-0.704,-0.766,29.975,16,0.812,0.522,-1.377,-6.55,34.563,185.879,0.68,0.218,42.78558881,-86.09097232,188.32
,2.88,125.06,66.537,0.976,-0.298,-1.22,8.446,-0.624,37.569,3.679,0,-0.751,-0.763,30.223,16,0.768,0.524,-1.393,-6.073,32.326,185.87,0.68,0.216,42.78559139,-86.09097242,188.32
,2.9,125.97,66.537,0.967,-0.311,-1.222,8.458,-0.777,37.021,3.679,0,-0.775,-0.765,30.472,16,0.723,0.527,-1.409,-5.597,30.089,185.862,0.68,0.214,42.78559397,-86.09097252,188.31
,2.92,126.88,66.537,0.957,-0.325,-1.225,8.48,-0.936,36.405,3.679,0,-0.754,-0.779,30.721,16,0.679,0.53,-1.425,-5.12,27.852,185.853,0.68,0.212,42.7855966,-86.09097256,188.3
,2.94,127.79,66.537,0.946,-0.341,-1.229,8.491,-1.097,35.7,3.679,0,-0.733,-0.793,30.969,16,0.635,0.532,-1.441,-4.643,25.615,185.844,0.68,0.21,42.78559923,-86.0909726,188.29
,2.96,128.73,66.537,0.933,-0.357,-1.233,8.472,-1.261,34.901,3.679,0,-0.739,-0.797,31.197,16,0.592,0.518,-1.449,-4.196,23.698,185.831,0.68,0.208,42.78560187,-86.09097263,188.27
,2.98,129.67,66.537,0.92,-0.373,-1.237,8.402,-1.428,34.037,3.679,0,-0.749,-0.799,31.42,16,0.55,0.501,-1.456,-3.753,21.837,185.818,0.68,0.206,42.78560453,-86.09097263,188.26
,3,130.61,66.537,0.906,-0.389,-1.24,8.278,-1.598,33.083,3.68,0,-0.757,-0.795,31.644,16,0.508,0.483,-1.463,-3.311,19.976,185.804,0.68,0.204,42.7856072,-86.09097262,188.24
,3.02,131.56,66.537,0.889,-0.403,-1.241,8.085,-1.767,32.074,3.68,0,-0.758,-0.781,31.868,16,0.465,0.466,-1.47,-2.869,18.115,185.791,0.68,0.202,42.78560989,-86.09097259,188.23
,3.04,132.5,66.537,0.871,-0.416,-1.24,7.835,-1.932,31.005,3.68,0,-0.76,-0.767,32.091,16,0.423,0.449,-1.477,-2.427,16.254,185.777,0.68,0.2,42.78561258,-86.09097255,188.22
,3.06,133.46,66.537,0.849,-0.428,-1.237,7.541,-2.09,29.886,3.68,0,-0.736,-0.764,32.252,16,0.386,0.423,-1.463,-2.017,14.693,185.768,0.68,0.195,42.78561527,-86.0909725,188.21
,3.08,134.42,66.537,0.815,-0.436,-1.227,7.066,-2.284,28.257,3.68,0,-0.708,-0.762,32.401,16,0.349,0.396,-1.446,-1.614,13.185,185.76,0.68,0.189,42.78561798,-86.09097244,188.19
,3.1,135.39,66.537,0.787,-0.442,-1.219,6.693,-2.405,27.01,3.68,0,-0.698,-0.765,32.55,16,0.313,0.369,-1.429,-1.211,11.677,185.752,0.68,0.183,42.78562069,-86.09097238,188.18
,3.12,136.35,66.537,0.758,-0.445,-1.209,6.345,-2.486,25.845,3.68,0,-0.723,-0.779,32.699,16,0.276,0.343,-1.412,-0.807,10.169,185.744,0.68,0.177,42.78562342,-86.09097231,188.18
,3.14,137.32,66.537,0.728,-0.447,-1.199,6.002,-2.537,24.681,3.68,0,-0.747,-0.793,32.848,16,0.24,0.316,-1.395,-0.404,8.661,185.736,0.68,0.171,42.78562615,-86.09097224,188.18
,3.16,138.3,66.537,0.698,-0.449,-1.189,5.662,-2.562,23.524,3.68,0,-0.754,-0.809,32.976,16,0.218,0.282,-1.374,-0.036,7.765,185.729,0.68,0.17,42.78562889,-86.09097217,188.17
,3.18,139.28,66.537,0.667,-0.448,-1.179,5.32,-2.568,22.388,3.681,0,-0.758,-0.825,33.1,16,0.199,0.246,-1.352,0.327,6.976,185.722,0.68,0.17,42.78563163,-86.0909721,188.17
,3.2,140.26,66.537,0.636,-0.445,-1.17,4.976,-2.562,21.268,3.681,0,-0.75,-0.826,33.225,16,0.179,0.211,-1.33,0.689,6.188,185.716,0.68,0.17,42.78563437,-86.09097203,188.16
,3.22,141.24,66.537,0.606,-0.441,-1.16,4.628,-2.549,20.171,3.681,0,-0.722,-0.8,33.349,16,0.16,0.175,-1.308,1.051,5.399,185.709,0.68,0.17,42.78563712,-86.09097195,188.15
,3.24,142.23,66.537,0.576,-0.436,-1.15,4.282,-2.53,19.104,3.681,0,-0.694,-0.774,33.473,16,0.141,0.14,-1.286,1.413,4.611,185.703,0.68,0.17,42.78563987,-86.09097188,188.14
,3.26,143.21,66.537,0.546,-0.429,-1.14,3.94,-2.502,18.068,3.681,0,-0.698,-0.778,33.502,16,0.152,0.105,-1.279,1.744,5.011,185.696,0.68,0.172,42.78564261,-86.09097179,188.14
,3.28,144.19,66.537,0.517,-0.418,-1.129,3.603,-2.465,17.07,3.681,0,-0.709,-0.789,33.515,16,0.17,0.071,-1.275,2.069,5.621,185.689,0.68,0.174,42.78564536,-86.0909717,188.13
,3.3,145.18,66.537,0.489,-0.406,-1.119,3.274,-2.418,16.118,3.681,0,-0.691,-0.796,33.527,16,0.187,0.037,-1.27,2.395,6.23,185.682,0.68,0.176,42.7856481,-86.09097161,188.12
,3.32,146.16,66.537,0.462,-0.392,-1.109,2.954,-2.357,15.212,3.681,0,-0.623,-0.798,33.54,16,0.204,0.003,-1.266,2.72,6.84,185.676,0.68,0.178,42.78565084,-86.09097149,188.11
,3.34,147.15,66.537,0.437,-0.376,-1.1,2.644,-2.282,14.363,3.682,0,-0.554,-0.8,33.552,16,0.222,-0.031,-1.261,3.046,7.45,185.669,0.68,0.18,42.78565357,-86.09097136,188.11
,3.36,148.12,66.537,0.414,-0.356,-1.091,2.348,-2.191,13.579,3.682,0,-0.297,-0.752,33.491,16,0.264,-0.06,-1.24,3.363,9.111,185.66,0.68,0.178,42.7856563,-86.0909712,188.1
,3.38,149.1,66.537,0.393,-0.334,-1.083,2.066,-2.083,12.87,3.682,0,-0.006,-0.696,33.416,16,0.311,-0.088,-1.216,3.679,10.958,185.652,0.68,0.176,42.78565901,-86.09097102,188.1
,3.4,150.07,66.537,0.375,-0.311,-1.076,1.802,-1.963,12.237,3.682,0,0.596,-0.469,33.342,16,0.358,-0.116,-1.192,3.996,12.806,185.643,0.68,0.174,42.78566173,-86.09097083,188.09
,3.42,151.04,66.537,0.361,-0.285,-1.071,1.56,-1.837,11.681,3.682,0,1.775,0.073,33.267,16,0.405,-0.144,-1.168,4.312,14.653,185.634,0.68,0.172,42.78566443,-86.09097057,188.08
,3.44,152.02,66.537,0.349,-0.252,-1.067,1.346,-1.707,11.212,3.682,0,2.954,0.616,33.192,16,0.452,-0.172,-1.144,4.628,16.5,185.626,0.68,0.17,42.78566712,-86.0909703,188.07
,3.46,152.98,66.537,0.336,-0.213,-1.062,1.094,-1.516,10.681,3.682,0,5.164,1.453,33.118,16,0.482,-0.207,-1.094,4.958,17.65,185.618,0.68,0.17,42.7856698,-86.09096998,188.06
,3.48,153.94,66.537,0.33,-0.176,-1.061,0.952,-1.37,10.374,3.682,0,7.557,2.343,33.043,16,0.509,-0.244,-1.04,5.291,18.676,185.61,0.68,0.17,42.78567246,-86.09096962,188.04
,3.5,154.9,66.537,0.328,-0.145,-1.061,0.863,-1.24,10.176,3.682,0,10.78,3.605,32.969,16,0.536,-0.28,-0.986,5.623,19.703,185.602,0.68,0.17,42.78567513,-86.09096926,188.03
,3.52,155.87,66.537,0.328,-0.115,-1.061,0.817,-1.124,10.048,3.683,0,15.546,5.56,32.894,16,0.563,-0.316,-0.933,5.955,20.73,185.594,0.68,0.17,42.78567775,-86.09096881,188.03
,3.54,156.83,66.537,0.33,-0.086,-1.063,0.811,-1.027,9.991,3.683,0,20.311,7.515,32.82,16,0.589,-0.353,-0.879,6.287,21.757,185.586,0.68,0.17,42.78568037,-86.09096836,188.03
,3.56,157.77,66.537,0.334,-0.058,-1.066,0.837,-0.949,9.984,3.683,0,25.316,9.89,32.639,16,0.59,-0.393,-0.831,6.659,21.868,185.582,0.68,0.165,42.78568297,-86.09096788,188.02
,3.58,158.7,66.537,0.338,-0.033,-1.068,0.885,-0.881,10.03,3.683,0,30.363,12.339,32.441,16,0.585,-0.435,-0.784,7.037,21.817,185.578,0.68,0.159,42.78568554,-86.09096736,188.02
,3.6,159.63,66.537,0.344,-0.011,-1.071,0.941,-0.819,10.124,3.683,0,34.867,14.691,32.242,16,0.581,-0.476,-0.737,7.415,21.767,185.574,0.68,0.153,42.7856881,-86.09096684,188.02
,3.62,160.57,66.537,0.35,0.009,-1.074,0.995,-0.762,10.259,3.683,0,38.365,16.863,32.043,16,0.576,-0.518,-0.69,7.793,21.717,185.57,0.68,0.147,42.78569061,-86.09096627,188.01
,3.64,161.5,66.537,0.357,0.029,-1.078,1.037,-0.709,10.439,3.683,0,41.863,19.035,31.844,16,0.572,-0.559,-0.643,8.171,21.666,185.566,0.68,0.141,42.78569311,-86.0909657,188.01
,3.66,162.4,66.537,0.366,0.051,-1.08,1.064,-0.665,10.654,3.683,0,43.153,19.718,31.561,16,0.562,-0.583,-0.621,8.606,21.495,185.566,0.68,0.14,42.78569557,-86.09096511,188
,3.68,163.29,66.537,0.376,0.075,-1.083,1.079,-0.631,10.9,3.684,0,44.054,20.139,31.262,16,0.552,-0.604,-0.604,9.051,21.302,185.567,0.68,0.14,42.78569799,-86.09096449,188
,3.7,164.17,66.537,0.386,0.101,-1.085,1.088,-0.605,11.182,3.684,0,44.709,20.406,30.964,16,0.542,-0.626,-0.587,9.495,21.11,185.569,0.68,0.14,42.78570042,-86.09096388,188
,3.72,165.06,66.537,0.397,0.13,-1.087,1.099,-0.583,11.504,3.684,0,44.911,20.391,30.666,16,0.532,-0.647,-0.57,9.94,20.917,185.57,0.68,0.14,42.78570277,-86.09096324,188.01
,3.74,165.95,66.537,0.408,0.162,-1.089,1.122,-0.561,11.873,3.684,0,45.112,20.375,30.368,16,0.522,-0.668,-0.552,10.384,20.725,185.572,0.68,0.14,42.78570511,-86.0909626,188.01
,3.76,166.8,66.537,0.42,0.199,-1.091,1.164,-0.536,12.28,3.684,0,44.531,20.139,30.048,16.34,0.525,-0.659,-0.54,10.897,21.164,185.57,0.68,0.147,42.78570743,-86.09096194,188.02
,3.78,167.64,66.537,0.433,0.238,-1.095,1.228,-0.508,12.742,3.684,0,43.812,19.864,29.725,16.74,0.531,-0.646,-0.529,11.422,21.714,185.569,0.68,0.155,42.7857097,-86.09096127,188.01
,3.8,168.49,66.537,0.446,0.279,-1.101,1.314,-0.479,13.243,3.684,0,42.566,19.2,29.402,17.14,0.536,-0.632,-0.517,11.947,22.264,185.567,0.68,0.163,42.78571198,-86.09096059,188.01
,3.82,169.33,66.537,0.46,0.325,-1.107,1.419,-0.453,13.798,3.684,0,40.342,17.813,29.079,17.54,0.542,-0.618,-0.506,12.472,22.814,185.566,0.68,0.171,42.78571419,-86.09095987,188.01
,3.84,170.17,66.537,0.475,0.384,-1.113,1.539,-0.433,14.386,3.685,0,38.119,16.426,28.756,17.94,0.548,-0.604,-0.494,12.997,23.364,185.564,0.68,0.179,42.7857164,-86.09095914,188.01
,3.86,170.99,66.537,0.498,0.455,-1.123,1.736,-0.43,15.295,3.685,0,33.332,13.943,28.538,18,0.568,-0.575,-0.484,13.597,24.596,185.563,0.68,0.182,42.78571858,-86.09095839,188
,3.88,171.8,66.537,0.517,0.525,-1.13,1.902,-0.452,16.018,3.685,0,28.093,11.268,28.339,18,0.591,-0.542,-0.473,14.212,25.948,185.562,0.68,0.184,42.78572073,-86.0909576,188
,3.9,172.61,66.537,0.534,0.588,-1.135,2.084,-0.495,16.722,3.685,0,22.573,8.587,28.141,18,0.614,-0.51,-0.463,14.826,27.3,185.561,0.68,0.186,42.78572288,-86.0909568,188
,3.92,173.43,66.537,0.552,0.648,-1.14,2.299,-0.552,17.444,3.685,0,16.533,5.896,27.942,18,0.638,-0.477,-0.453,15.44,28.652,185.56,0.68,0.188,42.78572498,-86.09095594,188
,3.94,174.24,66.537,0.569,0.706,-1.142,2.552,-0.609,18.184,3.685,0,10.493,3.205,27.743,18,0.661,-0.445,-0.443,16.054,30.004,185.559,0.68,0.19,42.78572708,-86.09095506,188
,3.96,175.03,66.537,0.585,0.761,-1.143,2.843,-0.652,18.927,3.686,0,7.923,2.086,27.586,18,0.681,-0.418,-0.422,16.739,31.173,185.561,0.68,0.193,42.78572915,-86.09095415,188
,3.98,175.83,66.537,0.603,0.809,-1.143,3.166,-0.679,19.65,3.686,0,5.967,1.244,27.437,18,0.702,-0.393,-0.401,17.435,32.31,185.563,0.68,0.197,42.7857312,-86.09095319,188
,4,176.62,66.537,0.621,0.849,-1.144,3.511,-0.693,20.341,3.686,0,4.37,0.593,27.288,18,0.722,-0.368,-0.379,18.132,33.447,185.565,0.68,0.201,42.78573325,-86.09095223,188.01
,4.02,177.41,66.537,0.64,0.881,-1.144,3.862,-0.703,20.989,3.686,0,3.443,0.297,27.139,18,0.743,-0.343,-0.357,18.829,34.584,185.568,0.68,0.205,42.78573525,-86.09095117,188.01
,4.04,178.2,66.537,0.66,0.904,-1.145,4.208,-0.717,21.569,3.686,0,2.516,0.001,26.99,18,0.763,-0.317,-0.335,19.525,35.72,185.57,0.68,0.209,42.78573724,-86.09095011,188.01
,4.06,178.97,66.537,0.68,0.919,-1.145,4.539,-0.739,22.074,3.686,0,2.23,-0.106,26.851,18,0.773,-0.3,-0.317,20.294,36.222,185.573,0.68,0.205,42.78573922,-86.09094901,188.01
,4.08,179.74,66.537,0.698,0.926,-1.146,4.848,-0.769,22.486,3.687,0,2.056,-0.179,26.715,18,0.781,-0.284,-0.3,21.076,36.612,185.576,0.68,0.199,42.78574117,-86.09094785,188.02
,4.1,180.51,66.537,0.715,0.923,-1.145,5.135,-0.807,22.805,3.687,0,1.915,-0.238,26.578,18,0.789,-0.269,-0.283,21.857,37.001,185.58,0.68,0.193,42.78574312,-86.09094669,188.02
,4.12,181.29,66.537,0.731,0.91,-1.145,5.395,-0.852,23.037,3.687,0,1.835,-0.272,26.441,18,0.796,-0.253,-0.266,22.639,37.391,185.583,0.68,0.187,42.78574503,-86.09094545,188.03
,4.14,182.06,66.537,0.744,0.889,-1.145,5.624,-0.908,23.169,3.687,0,1.755,-0.306,26.305,18,0.804,-0.237,-0.249,23.42,37.781,185.586,0.68,0.181,42.78574694,-86.09094421,188.03
,4.16,182.82,66.537,0.754,0.86,-1.145,5.822,-0.973,23.213,3.687,0,1.077,-0.613,26.199,18,0.814,-0.227,-0.225,24.274,38.271,185.586,0.68,0.173,42.78574883,-86.09094292,188.03
,4.18,183.57,66.537,0.761,0.828,-1.146,5.989,-1.041,23.185,3.687,0,0.293,-0.969,26.1,18,0.824,-0.219,-0.2,25.14,38.78,185.586,0.68,0.165,42.7857507,-86.09094159,188.03
,4.2,184.33,66.537,0.765,0.79,-1.148,6.123,-1.102,23.099,3.687,0,-0.298,-1.162,26.001,18,0.834,-0.21,-0.174,26.007,39.289,185.585,0.68,0.157,42.78575257,-86.09094026,188.03
,4.22,185.08,66.537,0.766,0.739,-1.149,6.229,-1.151,22.979,3.688,0,-0.53,-1.056,25.901,18,0.844,-0.202,-0.149,26.873,39.798,185.585,0.68,0.149,42.7857544,-86.09093886,188.03
,4.24,185.84,66.537,0.765,0.678,-1.151,6.342,-1.186,22.782,3.688,0,-0.763,-0.949,25.802,18,0.854,-0.193,-0.124,27.739,40.307,185.584,0.68,0.141,42.78575623,-86.09093746,188.03
,4.26,186.59,66.537,0.762,0.618,-1.152,6.409,-1.181,22.642,3.688,0,-0.812,-0.903,25.734,18,0.874,-0.191,-0.086,28.672,41.337,185.581,0.68,0.137,42.78575805,-86.09093602,188.02
,4.28,187.34,66.537,0.759,0.565,-1.154,6.461,-1.143,22.583,3.688,0,-0.829,-0.868,25.672,18,0.896,-0.19,-0.046,29.616,42.46,185.577,0.68,0.133,42.78575983,-86.09093454,188.02
,4.3,188.08,66.537,0.756,0.513,-1.156,6.505,-1.074,22.59,3.688,0,-0.835,-0.839,25.61,18,0.918,-0.19,-0.006,30.56,43.583,185.574,0.68,0.129,42.78576162,-86.09093306,188.02
,4.32,188.83,66.537,0.753,0.46,-1.159,6.538,-0.973,22.698,3.688,0,-0.821,-0.823,25.548,18,0.939,-0.189,0.034,31.504,44.706,185.57,0.68,0.125,42.78576335,-86.0909315,188.01
,4.34,189.58,66.537,0.752,0.408,-1.161,6.569,-0.841,22.917,3.689,0,-0.807,-0.807,25.486,18,0.961,-0.188,0.074,32.449,45.829,185.566,0.68,0.121,42.78576509,-86.09092994,188.01
,4.36,190.32,66.537,0.752,0.359,-1.163,6.591,-0.679,23.258,3.689,0,-0.756,-0.779,25.413,18,0.989,-0.189,0.116,33.455,47.319,185.561,0.68,0.123,42.78576679,-86.09092834,188
,4.38,191.05,66.537,0.755,0.313,-1.165,6.613,-0.49,23.75,3.689,0,-0.698,-0.749,25.338,18,1.017,-0.189,0.159,34.473,48.873,185.557,0.68,0.127,42.78576846,-86.0909267,188
,4.4,191.79,66.537,0.761,0.272,-1.168,6.644,-0.282,24.371,3.689,0,-0.672,-0.748,25.264,18,1.046,-0.19,0.201,35.49,50.426,185.552,0.68,0.131,42.78577012,-86.09092506,187.99
,4.42,192.53,66.537,0.77,0.234,-1.17,6.685,-0.067,25.118,3.689,0,-0.707,-0.801,25.189,18,1.074,-0.19,0.244,36.508,51.98,185.548,0.68,0.135,42.78577172,-86.09092332,187.99
,4.44,193.26,66.537,0.782,0.2,-1.173,6.744,0.144,26.004,3.689,0,-0.741,-0.853,25.115,18,1.103,-0.191,0.286,37.525,53.534,185.543,0.68,0.139,42.78577331,-86.09092159,187.98
,4.46,193.99,66.537,0.797,0.169,-1.176,6.827,0.342,26.99,3.689,0,-0.751,-0.832,25.029,18,1.125,-0.185,0.298,38.594,54.835,185.539,0.68,0.145,42.78577487,-86.09091981,187.98
,4.48,194.71,66.537,0.815,0.143,-1.18,6.932,0.517,28.069,3.69,0,-0.757,-0.797,24.942,18,1.147,-0.177,0.305,39.671,56.091,185.535,0.68,0.151,42.78577638,-86.09091798,187.98
,4.5,195.44,66.537,0.835,0.121,-1.184,7.065,0.663,29.203,3.69,0,-0.745,-0.778,24.855,18,1.168,-0.17,0.312,40.748,57.347,185.531,0.68,0.157,42.78577789,-86.09091615,187.97
,4.52,196.16,66.537,0.858,0.101,-1.188,7.218,0.777,30.396,3.69,0,-0.703,-0.786,24.768,18,1.19,-0.162,0.319,41.825,58.602,185.526,0.68,0.163,42.78577931,-86.09091423,187.97
,4.54,196.88,66.537,0.882,0.084,-1.193,7.391,0.854,31.614,3.69,0,-0.661,-0.794,24.681,18,1.212,-0.155,0.326,42.902,59.858,185.522,0.68,0.169,42.78578074,-86.09091231,187.96
,4.56,197.6,66.537,0.908,0.07,-1.198,7.577,0.892,32.819,3.69,0,-0.71,-0.833,24.626,18,1.219,-0.14,0.316,44.046,60.265,185.521,0.68,0.167,42.78578212,-86.09091034,187.96
,4.58,198.32,66.537,0.934,0.058,-1.202,7.765,0.889,34.035,3.69,0,-0.775,-0.877,24.576,18,1.224,-0.125,0.303,45.201,60.522,185.52,0.68,0.163,42.78578346,-86.09090832,187.96
,4.6,199.03,66.537,0.961,0.047,-1.207,7.945,0.844,35.227,3.691,0,-0.8,-0.898,24.527,18,1.229,-0.109,0.291,46.356,60.778,185.519,0.68,0.159,42.7857848,-86.09090631,187.96
,4.62,199.75,66.537,0.988,0.036,-1.212,8.109,0.76,36.361,3.691,0,-0.753,-0.876,24.477,18,1.233,-0.093,0.278,47.511,61.035,185.517,0.68,0.155,42.78578608,-86.09090417,187.96
,4.64,200.46,66.537,1.023,0.026,-1.217,8.279,0.57,37.912,3.691,0,-0.706,-0.853,24.427,18,1.238,-0.078,0.266,48.666,61.292,185.516,0.68,0.151,42.78578736,-86.09090202,187.96
,4.66,201.18,66.537,1.048,0.019,-1.22,8.371,0.39,39.019,3.691,0,-0.705,-0.882,24.388,18,1.238,-0.065,0.272,49.856,61.19,185.519,0.68,0.148,42.78578859,-86.09089986,187.96
,4.68,201.89,66.537,1.069,0.015,-1.222,8.426,0.194,39.981,3.691,0,-0.711,-0.921,24.351,18,1.236,-0.054,0.281,51.053,61.025,185.523,0.68,0.146,42.78578976,-86.09089768,187.96
,4.7,202.6,66.537,1.088,0.012,-1.222,8.46,-0.018,40.908,3.691,0,-0.726,-0.928,24.314,18,1.235,-0.042,0.29,52.249,60.86,185.527,0.68,0.144,42.78579093,-86.09089549,187.96
,4.72,203.31,66.537,1.104,0.011,-1.221,8.484,-0.232,41.79,3.692,0,-0.756,-0.878,24.276,18,1.233,-0.03,0.299,53.445,60.695,185.531,0.68,0.142,42.78579203,-86.09089323,187.97
,4.74,204.02,66.537,1.119,0.011,-1.22,8.511,-0.437,42.638,3.692,0,-0.787,-0.827,24.239,18,1.232,-0.018,0.308,54.642,60.53,185.534,0.68,0.14,42.78579312,-86.09089097,187.98
,4.76,204.73,66.537,1.131,0.013,-1.218,8.555,-0.623,43.455,3.692,0,-0.759,-0.813,24.244,18,1.235,-0.017,0.35,55.881,60.606,185.542,0.68,0.137,42.78579417,-86.09088867,187.98
