Elapsed_Time,Time (s),Distance [feet],Logger Temperature [∞F],AccelerometerX [g],AccelerometerY [g],AccelerometerZ [g],GyroX [deg/s],GyroY [deg/s],GyroZ [deg/s],Int Batt Voltage [V],RPM [rpm],BrakePressure_0 [bar],BrakePressure_1 [bar],GPS_Speed [mph],GPS_Nsat [#],GPS_LatAcc [g],GPS_LonAcc [g],GPS_Slope [deg],GPS_Heading [deg],GPS_Gyro [deg/s],GPS_Altitude [m],GPS_PosAccuracy [#],GPS_SpdAccuracy [#],GPS_Latitude [∞],GPS_Longitude [∞],GPS_Elevation [cm]
,0.36,17.32,66.003,-1.029,0.55,-0.689,-8.294,0.043,-33.745,3.683,0,-0.824,-0.734,32.314,18,-1.283,-0.069,-2.107,-47.683,-49.153,186.801,0.7,0.17,42.78542784,-86.0906869,189.24
,0.38,18.26,66.003,-1.033,0.55,-0.688,-8.394,0.124,-33.876,3.683,0,-0.894,-0.723,32.277,18,-1.273,-0.048,-2.045,-48.623,-48.676,186.794,0.7,0.17,42.78542942,-86.09068967,189.23
,0.4,19.21,66.003,-1.036,0.553,-0.689,-8.539,0.207,-34.154,3.683,0,-0.829,-0.722,32.239,18,-1.263,-0.027,-1.983,-49.563,-48.199,186.788,0.7,0.17,42.78543095,-86.0906925,189.23
,0.42,20.15,66.003,-1.037,0.556,-0.69,-8.679,0.265,-34.485,3.684,0,-0.763,-0.72,32.202,18,-1.253,-0.006,-1.921,-50.502,-47.722,186.782,0.7,0.17,42.78543246,-86.09069535,189.22
,0.44,21.1,66.003,-1.038,0.56,-0.691,-8.802,0.29,-34.844,3.684,0,-0.742,-0.729,32.217,18,-1.24,0.002,-1.874,-51.45,-47.114,186.775,0.7,0.171,42.78543394,-86.09069823,189.22
,0.46,22.05,66.003,-1.041,0.562,-0.692,-8.929,0.296,-35.273,3.684,0,-0.75,-0.743,32.267,18,-1.225,0.003,-1.836,-52.404,-46.417,186.769,0.7,0.173,42.78543538,-86.09070116,189.21
,0.48,23,66.003,-1.044,0.562,-0.693,-9.065,0.288,-35.745,3.684,0,-0.757,-0.758,32.316,18,-1.211,0.004,-1.798,-53.357,-45.72,186.762,0.7,0.175,42.78543681,-86.09070408,189.2
,0.5,23.95,66.003,-1.049,0.562,-0.692,-9.215,0.276,-36.248,3.685,0,-0.759,-0.774,32.366,18,-1.196,0.005,-1.76,-54.31,-45.024,186.756,0.7,0.177,42.78543817,-86.09070707,189.2
,0.52,24.9,66.003,-1.055,0.56,-0.69,-9.376,0.273,-36.782,3.685,0,-0.76,-0.791,32.416,18,-1.182,0.005,-1.722,-55.264,-44.327,186.749,0.7,0.179,42.78543951,-86.09071006,189.19
,0.54,25.85,66.003,-1.062,0.556,-0.687,-9.543,0.29,-37.338,3.685,0,-0.769,-0.78,32.428,18,-1.181,-0.002,-1.692,-56.199,-44.29,186.742,0.7,0.179,42.78544083,-86.09071308,189.18
,0.56,26.8,66.003,-1.069,0.551,-0.682,-9.713,0.327,-37.891,3.686,0,-0.783,-0.752,32.416,18,-1.19,-0.014,-1.667,-57.123,-44.694,186.735,0.7,0.177,42.78544208,-86.09071614,189.18
,0.58,27.75,66.003,-1.077,0.544,-0.678,-9.885,0.38,-38.448,3.686,0,-0.794,-0.728,32.403,18,-1.199,-0.027,-1.642,-58.047,-45.097,186.728,0.7,0.175,42.78544332,-86.0907192,189.17
,0.6,28.7,66.003,-1.085,0.536,-0.672,-10.049,0.442,-39.02,3.686,0,-0.766,-0.74,32.391,18,-1.208,-0.039,-1.616,-58.97,-45.5,186.72,0.7,0.173,42.78544448,-86.09072231,189.16
,0.62,29.65,66.003,-1.094,0.525,-0.667,-10.2,0.51,-39.579,3.686,0,-0.738,-0.752,32.378,18,-1.217,-0.052,-1.591,-59.894,-45.904,186.713,0.7,0.171,42.78544561,-86.09072543,189.15
,0.64,30.6,66.003,-1.104,0.513,-0.661,-10.335,0.588,-40.117,3.687,0,-0.725,-0.775,32.344,18,-1.234,-0.055,-1.599,-60.765,-46.654,186.706,0.7,0.17,42.78544671,-86.09072857,189.15
,0.66,31.54,66.003,-1.116,0.499,-0.656,-10.453,0.675,-40.648,3.687,0,-0.723,-0.806,32.294,18,-1.256,-0.053,-1.629,-61.602,-47.634,186.7,0.7,0.17,42.78544773,-86.09073176,189.14
,0.68,32.48,66.003,-1.128,0.483,-0.652,-10.553,0.768,-41.16,3.687,0,-0.721,-0.834,32.244,18,-1.278,-0.05,-1.659,-62.438,-48.615,186.693,0.7,0.17,42.78544874,-86.09073496,189.13
,0.7,33.43,66.003,-1.14,0.466,-0.65,-10.635,0.856,-41.642,3.687,0,-0.721,-0.837,32.194,18,-1.3,-0.048,-1.688,-63.275,-49.596,186.687,0.7,0.17,42.78544966,-86.0907382,189.13
,0.72,34.37,66.003,-1.152,0.45,-0.648,-10.697,0.932,-42.092,3.688,0,-0.721,-0.839,32.145,18,-1.322,-0.046,-1.718,-64.111,-50.577,186.681,0.7,0.17,42.78545055,-86.09074146,189.12
,0.74,35.31,66.003,-1.164,0.433,-0.648,-10.745,0.994,-42.5,3.688,0,-0.721,-0.832,32.136,18,-1.336,-0.034,-1.726,-64.872,-51.181,186.675,0.701,0.168,42.78545141,-86.09074475,189.12
,0.76,36.26,66.003,-1.177,0.415,-0.648,-10.778,1.046,-42.873,3.688,0,-0.721,-0.817,32.155,18,-1.344,-0.016,-1.719,-65.583,-51.534,186.669,0.703,0.164,42.78545218,-86.09074808,189.11
,0.78,37.2,66.003,-1.193,0.396,-0.651,-10.799,1.107,-43.288,3.689,0,-0.719,-0.805,32.173,18,-1.353,0.001,-1.712,-66.293,-51.887,186.663,0.705,0.16,42.78545295,-86.09075141,189.1
,0.8,38.15,66.003,-1.207,0.379,-0.655,-10.8,1.157,-43.601,3.689,0,-0.704,-0.818,32.192,18,-1.361,0.019,-1.705,-67.004,-52.24,186.658,0.707,0.156,42.78545363,-86.0907548,189.1
,0.82,39.09,66.003,-1.216,0.363,-0.658,-10.783,1.196,-43.802,3.689,0,-0.689,-0.831,32.211,18,-1.37,0.037,-1.698,-67.714,-52.593,186.652,0.709,0.152,42.78545428,-86.0907582,189.09
,0.84,40.04,66.003,-1.225,0.349,-0.662,-10.75,1.234,-43.951,3.689,0,-0.709,-0.82,32.229,18,-1.359,0.051,-1.69,-68.332,-52.151,186.646,0.71,0.15,42.7854549,-86.09076162,189.09
,0.86,40.99,66.003,-1.233,0.334,-0.666,-10.706,1.274,-44.039,3.689,0,-0.752,-0.792,32.248,18,-1.335,0.062,-1.679,-68.889,-51.179,186.639,0.71,0.15,42.78545545,-86.09076508,189.08
,0.88,41.93,66.003,-1.24,0.317,-0.669,-10.655,1.318,-44.082,3.69,0,-0.79,-0.771,32.267,18,-1.311,0.073,-1.669,-69.446,-50.208,186.632,0.71,0.15,42.78545599,-86.09076854,189.08
,0.9,42.88,66.003,-1.246,0.3,-0.672,-10.595,1.366,-44.057,3.69,0,-0.779,-0.812,32.285,18,-1.288,0.085,-1.659,-70.003,-49.236,186.625,0.71,0.15,42.78545646,-86.09077204,189.07
,0.92,43.83,66.003,-1.25,0.281,-0.675,-10.538,1.421,-43.958,3.69,0,-0.768,-0.854,32.304,18,-1.264,0.096,-1.648,-70.56,-48.264,186.619,0.71,0.15,42.7854569,-86.09077555,189.06
,0.94,44.78,66.003,-1.254,0.261,-0.676,-10.483,1.485,-43.777,3.69,0,-0.763,-0.873,32.334,18,-1.209,0.09,-1.635,-71.023,-46.096,186.611,0.71,0.15,42.78545733,-86.09077906,189.05
,0.96,45.73,66.003,-1.256,0.242,-0.677,-10.433,1.559,-43.52,3.69,0,-0.762,-0.877,32.371,18,-1.134,0.072,-1.619,-71.425,-43.131,186.602,0.71,0.15,42.78545769,-86.0907826,189.04
,0.98,46.69,66.003,-1.256,0.223,-0.678,-10.386,1.646,-43.201,3.69,0,-0.756,-0.876,32.408,18,-1.058,0.054,-1.602,-71.826,-40.165,186.593,0.71,0.15,42.78545806,-86.09078614,189.03
,1,47.64,66.003,-1.254,0.205,-0.679,-10.344,1.748,-42.819,3.69,0,-0.712,-0.831,32.446,18,-0.983,0.036,-1.586,-72.227,-37.199,186.584,0.71,0.15,42.78545838,-86.09078968,189.03
,1.02,48.59,66.003,-1.25,0.188,-0.679,-10.296,1.864,-42.357,3.69,0,-0.668,-0.787,32.483,18,-0.908,0.018,-1.57,-72.628,-34.234,186.576,0.71,0.15,42.7854587,-86.09079322,189.02
,1.04,49.55,66.003,-1.245,0.171,-0.679,-10.236,1.995,-41.819,3.69,0,1.418,0.284,32.483,18,-0.808,-0.019,-1.579,-72.937,-30.382,186.569,0.71,0.15,42.78545901,-86.09079675,189.01
,1.06,50.49,66.003,-1.238,0.155,-0.678,-10.155,2.149,-41.201,3.69,0,4.867,2.039,32.458,18,-0.692,-0.068,-1.604,-73.184,-25.941,186.563,0.71,0.15,42.7854593,-86.09080026,189
,1.08,51.44,66.003,-1.23,0.14,-0.679,-10.042,2.332,-40.47,3.69,0,8.903,3.911,32.433,18,-0.576,-0.117,-1.63,-73.432,-21.499,186.557,0.71,0.15,42.78545959,-86.09080378,188.99
,1.1,52.39,66.003,-1.219,0.125,-0.68,-9.889,2.542,-39.613,3.69,0,18.229,6.829,32.408,18,-0.46,-0.166,-1.655,-73.679,-17.058,186.551,0.71,0.15,42.78545989,-86.09080725,188.99
,1.12,53.34,66.003,-1.205,0.111,-0.682,-9.689,2.781,-38.613,3.69,0,27.556,9.747,32.383,18,-0.344,-0.215,-1.68,-73.927,-12.616,186.545,0.71,0.15,42.78546019,-86.09081071,188.99
,1.14,54.28,66.003,-1.189,0.098,-0.685,-9.428,3.055,-37.457,3.69,0,33.048,11.624,32.277,18,-0.232,-0.261,-1.699,-74.077,-8.34,186.532,0.71,0.146,42.7854605,-86.09081414,188.98
,1.16,55.21,66.003,-1.169,0.086,-0.691,-9.097,3.374,-36.107,3.69,0,35.983,12.808,32.115,18,-0.123,-0.305,-1.714,-74.161,-4.173,186.514,0.71,0.14,42.78546084,-86.09081752,188.96
,1.18,56.13,66.003,-1.132,0.074,-0.702,-8.545,3.863,-34.023,3.69,0,38.611,13.86,31.953,18,-0.014,-0.349,-1.729,-74.246,-0.007,186.497,0.71,0.134,42.78546117,-86.09082091,188.94
,1.2,57.06,66.003,-1.089,0.064,-0.716,-7.958,4.35,-31.859,3.69,0,38.464,13.735,31.792,18,0.095,-0.392,-1.744,-74.331,4.16,186.479,0.71,0.128,42.78546155,-86.09082422,188.92
,1.22,57.98,66.003,-1.043,0.061,-0.731,-7.407,4.773,-29.807,3.69,0,38.318,13.61,31.63,18,0.204,-0.436,-1.759,-74.416,8.327,186.462,0.71,0.122,42.78546194,-86.09082751,188.9
,1.24,58.89,66.003,-0.988,0.062,-0.749,-6.821,5.199,-27.553,3.69,0,35.716,12.49,31.417,18,0.294,-0.456,-1.782,-74.391,11.957,186.448,0.71,0.122,42.78546236,-86.09083078,188.89
,1.26,59.78,66.003,-0.924,0.068,-0.771,-6.216,5.619,-25.109,3.69,0,31.479,10.707,31.168,18,0.371,-0.462,-1.812,-74.292,15.23,186.438,0.71,0.126,42.78546281,-86.09083399,188.88
,1.28,60.67,66.003,-0.851,0.078,-0.795,-5.607,6.017,-22.49,3.69,0,27.109,8.883,30.919,18,0.448,-0.467,-1.842,-74.193,18.502,186.427,0.71,0.13,42.78546327,-86.0908372,188.87
,1.3,61.56,66.003,-0.77,0.093,-0.821,-5.006,6.376,-19.718,3.69,0,21.547,6.699,30.671,18,0.525,-0.472,-1.872,-74.095,21.775,186.417,0.71,0.134,42.78546379,-86.09084036,188.86
,1.32,62.44,66.003,-0.682,0.113,-0.847,-4.418,6.677,-16.818,3.69,0,15.986,4.514,30.422,18,0.603,-0.478,-1.902,-73.996,25.048,186.406,0.71,0.138,42.78546432,-86.0908435,188.85
,1.34,63.32,66.003,-0.589,0.137,-0.874,-3.838,6.909,-13.813,3.69,0,11.681,2.846,30.211,18,0.66,-0.461,-1.934,-73.769,27.531,186.399,0.71,0.14,42.78546488,-86.09084663,188.84
,1.36,64.18,66.003,-0.492,0.163,-0.899,-3.256,7.069,-10.732,3.69,0,8.213,1.521,30.025,18,0.703,-0.428,-1.968,-73.455,29.488,186.394,0.71,0.14,42.78546549,-86.09084972,188.83
,1.38,65.04,66.003,-0.392,0.192,-0.924,-2.654,7.157,-7.605,3.69,0,5.06,0.331,29.838,18,0.746,-0.396,-2.003,-73.141,31.446,186.389,0.71,0.14,42.7854661,-86.09085281,188.83
,1.4,65.9,66.003,-0.29,0.219,-0.947,-2.02,7.18,-4.465,3.69,0,4.739,0.349,29.652,18,0.79,-0.364,-2.037,-72.827,33.403,186.384,0.71,0.14,42.78546678,-86.09085587,188.82
,1.42,66.77,66.003,-0.188,0.243,-0.969,-1.342,7.146,-1.347,3.69,0,4.418,0.366,29.465,18,0.833,-0.332,-2.072,-72.513,35.36,186.379,0.71,0.14,42.78546747,-86.09085892,188.82
,1.44,67.62,66.003,-0.087,0.264,-0.991,-0.617,7.062,1.716,3.69,0,4.251,0.292,29.346,18,0.865,-0.3,-2.095,-72.061,36.811,186.376,0.71,0.145,42.78546819,-86.09086196,188.82
,1.46,68.47,66.003,0.014,0.282,-1.013,0.148,6.936,4.695,3.69,0,4.187,0.155,29.272,18,0.89,-0.268,-2.111,-71.518,37.925,186.375,0.71,0.153,42.78546897,-86.09086497,188.82
,1.48,69.32,66.003,0.113,0.294,-1.034,0.934,6.766,7.556,3.69,0,4.009,-0.005,29.197,18,0.915,-0.237,-2.127,-70.975,39.039,186.374,0.71,0.161,42.78546974,-86.09086798,188.81
,1.5,70.18,66.003,0.21,0.3,-1.056,1.714,6.548,10.27,3.69,0,2.813,-0.371,29.122,18,0.94,-0.205,-2.143,-70.432,40.153,186.373,0.71,0.169,42.78547059,-86.09087096,188.81
,1.52,71.03,66.003,0.303,0.303,-1.076,2.457,6.281,12.82,3.69,0,1.617,-0.737,29.048,18,0.965,-0.174,-2.159,-69.889,41.267,186.372,0.71,0.177,42.78547144,-86.09087393,188.81
,1.54,71.87,66.002,0.392,0.301,-1.095,3.136,5.968,15.188,3.69,0,0.67,-0.999,28.996,18,0.984,-0.161,-2.163,-69.219,42.012,186.363,0.71,0.184,42.78547232,-86.09087688,188.81
,1.56,72.72,66,0.499,0.297,-1.115,3.877,5.508,17.982,3.69,0,-0.111,-1.191,28.958,18,0.999,-0.161,-2.158,-68.465,42.512,186.349,0.71,0.19,42.78547326,-86.09087979,188.79
,1.58,73.57,65.998,0.59,0.292,-1.13,4.436,5.062,20.34,3.69,0,-0.807,-1.341,28.921,18,1.014,-0.16,-2.154,-67.711,43.011,186.334,0.71,0.196,42.7854742,-86.0908827,188.77
,1.6,74.41,65.996,0.658,0.289,-1.138,4.767,4.683,22.1,3.69,0,-0.748,-1.105,28.884,18,1.029,-0.16,-2.149,-66.957,43.511,186.32,0.71,0.202,42.78547519,-86.09088555,188.76
,1.62,75.26,65.994,0.72,0.287,-1.143,5,4.313,23.718,3.69,0,-0.689,-0.869,28.847,18,1.044,-0.159,-2.144,-66.203,44.01,186.305,0.71,0.208,42.7854762,-86.09088838,188.75
,1.64,76.09,65.992,0.777,0.286,-1.145,5.151,3.96,25.215,3.69,0,-0.695,-0.779,28.757,18,1.064,-0.169,-2.147,-65.354,44.876,186.293,0.71,0.212,42.78547723,-86.09089119,188.73
,1.66,76.92,65.989,0.829,0.285,-1.146,5.243,3.63,26.612,3.69,0,-0.743,-0.787,28.633,18,1.088,-0.185,-2.155,-64.442,45.985,186.283,0.71,0.216,42.78547832,-86.09089394,188.72
,1.68,77.75,65.987,0.877,0.283,-1.145,5.301,3.327,27.943,3.69,0,-0.779,-0.797,28.509,18,1.113,-0.2,-2.164,-63.53,47.094,186.273,0.71,0.22,42.78547941,-86.09089668,188.71
,1.7,78.58,65.985,0.92,0.281,-1.145,5.351,3.056,29.226,3.69,0,-0.695,-0.829,28.384,18,1.137,-0.216,-2.172,-62.617,48.204,186.263,0.71,0.224,42.78548056,-86.09089934,188.7
,1.72,79.4,65.983,0.959,0.277,-1.145,5.411,2.817,30.474,3.69,0,-0.612,-0.861,28.26,18,1.161,-0.232,-2.18,-61.705,49.313,186.252,0.71,0.228,42.78548174,-86.09090198,188.69
,1.74,80.22,65.981,0.994,0.27,-1.146,5.496,2.607,31.699,3.69,0,-0.583,-0.857,28.143,18,1.193,-0.238,-2.17,-60.733,50.895,186.241,0.71,0.232,42.78548294,-86.09090459,188.68
,1.76,81.03,65.979,1.026,0.261,-1.15,5.617,2.418,32.918,3.69,0,-0.591,-0.831,28.031,18,1.23,-0.239,-2.15,-59.72,52.793,186.229,0.71,0.236,42.78548421,-86.09090711,188.67
,1.78,81.84,65.977,1.054,0.252,-1.154,5.782,2.245,34.136,3.69,0,-0.596,-0.805,27.919,18,1.268,-0.239,-2.129,-58.707,54.69,186.216,0.71,0.24,42.78548547,-86.09090964,188.66
,1.8,82.65,65.975,1.08,0.241,-1.16,5.993,2.083,35.356,3.69,0,-0.583,-0.787,27.808,18,1.305,-0.239,-2.109,-57.694,56.588,186.204,0.71,0.244,42.78548682,-86.09091206,188.65
,1.82,83.46,65.973,1.103,0.229,-1.168,6.25,1.931,36.575,3.69,0,-0.569,-0.77,27.696,18,1.342,-0.239,-2.088,-56.681,58.486,186.192,0.71,0.248,42.78548819,-86.09091446,188.63
,1.84,84.27,65.971,1.125,0.215,-1.176,6.542,1.789,37.774,3.69,0,-0.581,-0.789,27.614,18,1.376,-0.231,-2.07,-55.632,60.328,186.18,0.711,0.255,42.78548959,-86.09091682,188.62
,1.86,85.07,65.969,1.147,0.2,-1.186,6.861,1.647,38.961,3.69,0,-0.609,-0.832,27.552,18,1.407,-0.219,-2.054,-54.559,62.134,186.169,0.713,0.263,42.78549106,-86.09091908,188.61
,1.88,85.87,65.967,1.168,0.184,-1.196,7.198,1.502,40.13,3.69,0,-0.639,-0.873,27.489,18,1.438,-0.206,-2.038,-53.487,63.94,186.157,0.715,0.271,42.78549253,-86.09092135,188.6
,1.9,86.68,65.965,1.187,0.166,-1.208,7.547,1.343,41.248,3.69,0,-0.685,-0.891,27.427,18,1.469,-0.193,-2.022,-52.414,65.746,186.145,0.717,0.279,42.78549408,-86.0909235,188.59
,1.92,87.48,65.963,1.206,0.146,-1.219,7.903,1.17,42.323,3.69,0,-0.732,-0.909,27.365,18,1.501,-0.18,-2.006,-51.342,67.552,186.134,0.719,0.287,42.78549565,-86.09092562,188.58
,1.94,88.27,65.961,1.224,0.124,-1.231,8.262,0.988,43.367,3.69,0,-0.709,-0.891,27.296,18,1.508,-0.168,-2.001,-50.237,68.195,186.125,0.72,0.292,42.78549725,-86.09092769,188.56
,1.96,89.06,65.959,1.244,0.099,-1.247,8.739,0.752,44.633,3.689,0,-0.639,-0.848,27.221,18,1.501,-0.155,-2.005,-49.112,68.062,186.117,0.72,0.296,42.7854989,-86.09092967,188.56
,1.98,89.86,65.956,1.261,0.076,-1.263,9.188,0.543,45.737,3.689,0,-0.577,-0.814,27.146,18,1.493,-0.143,-2.008,-47.987,67.929,186.109,0.72,0.3,42.78550056,-86.09093165,188.55
,2,90.65,65.954,1.275,0.059,-1.277,9.565,0.375,46.59,3.689,0,-0.586,-0.854,27.072,18,1.485,-0.13,-2.012,-46.862,67.796,186.101,0.72,0.304,42.78550227,-86.09093352,188.54
,2.02,91.44,65.952,1.289,0.048,-1.293,9.933,0.208,47.38,3.688,0,-0.594,-0.894,26.997,18,1.478,-0.118,-2.015,-45.736,67.663,186.093,0.72,0.308,42.78550399,-86.09093536,188.53
,2.04,92.23,65.95,1.303,0.044,-1.308,10.287,0.035,48.108,3.688,0,-0.616,-0.895,26.945,18,1.449,-0.102,-2.01,-44.589,66.436,186.087,0.72,0.308,42.78550573,-86.09093717,188.53
,2.06,93.01,65.948,1.318,0.046,-1.324,10.623,-0.148,48.756,3.688,0,-0.646,-0.87,26.908,18,1.405,-0.085,-2,-43.427,64.478,186.082,0.72,0.304,42.78550752,-86.09093889,188.52
,2.08,93.8,65.946,1.334,0.055,-1.339,10.937,-0.343,49.318,3.688,0,-0.672,-0.847,26.871,18,1.361,-0.068,-1.99,-42.265,62.521,186.077,0.72,0.3,42.7855093,-86.09094062,188.52
,2.1,94.58,65.944,1.35,0.071,-1.353,11.227,-0.548,49.812,3.687,0,-0.66,-0.844,26.833,18,1.318,-0.051,-1.979,-41.103,60.564,186.073,0.72,0.296,42.78551112,-86.09094226,188.51
,2.12,95.37,65.942,1.367,0.094,-1.367,11.499,-0.763,50.234,3.687,0,-0.649,-0.841,26.796,18,1.274,-0.034,-1.969,-39.941,58.607,186.068,0.72,0.292,42.78551295,-86.09094387,188.51
,2.14,96.15,65.94,1.385,0.121,-1.378,11.753,-0.986,50.577,3.687,0,-0.643,-0.84,26.774,18,1.233,-0.013,-1.936,-38.77,56.636,186.06,0.72,0.292,42.7855148,-86.09094546,188.5
,2.16,96.94,65.938,1.404,0.151,-1.388,11.987,-1.219,50.843,3.686,0,-0.641,-0.84,26.761,18,1.193,0.01,-1.888,-37.592,54.655,186.051,0.72,0.296,42.78551667,-86.09094699,188.49
,2.18,97.72,65.936,1.422,0.179,-1.396,12.202,-1.463,51.031,3.686,0,-0.638,-0.84,26.749,18,1.154,0.033,-1.84,-36.414,52.675,186.042,0.72,0.3,42.78551855,-86.09094851,188.48
,2.2,98.5,65.934,1.44,0.203,-1.401,12.393,-1.717,51.15,3.686,0,-0.624,-0.84,26.736,18,1.114,0.056,-1.792,-35.236,50.695,186.033,0.72,0.304,42.78552047,-86.09094997,188.47
,2.22,99.29,65.932,1.456,0.22,-1.404,12.551,-1.981,51.206,3.686,0,-0.609,-0.84,26.724,18,1.074,0.079,-1.744,-34.058,48.715,186.024,0.72,0.308,42.7855224,-86.09095141,188.47
,2.24,100.08,65.93,1.468,0.228,-1.403,12.668,-2.249,51.199,3.685,0,-0.611,-0.849,26.764,18,1.063,0.097,-1.702,-32.897,48.151,186.015,0.72,0.31,42.78552434,-86.09095283,188.46
,2.26,100.87,65.928,1.477,0.227,-1.399,12.73,-2.508,51.131,3.685,0,-0.625,-0.864,26.838,18,1.07,0.112,-1.666,-31.749,48.532,186.004,0.72,0.31,42.78552633,-86.09095418,188.44
,2.28,101.67,65.926,1.482,0.219,-1.393,12.732,-2.748,51,3.685,0,-0.639,-0.876,26.913,18,1.078,0.126,-1.629,-30.601,48.912,185.994,0.72,0.31,42.78552832,-86.09095553,188.43
,2.3,102.46,65.924,1.484,0.206,-1.385,12.669,-2.958,50.805,3.685,0,-0.655,-0.862,26.987,18,1.085,0.141,-1.592,-29.453,49.293,185.984,0.72,0.31,42.78553035,-86.0909568,188.42
,2.32,103.26,65.921,1.483,0.189,-1.373,12.537,-3.133,50.567,3.684,0,-0.671,-0.849,27.062,18,1.093,0.156,-1.556,-28.305,49.673,185.973,0.72,0.31,42.7855324,-86.09095804,188.41
