Elapsed_Time,Time (s),Distance [feet],Logger Temperature [∞F],AccelerometerX [g],AccelerometerY [g],AccelerometerZ [g],GyroX [deg/s],GyroY [deg/s],GyroZ [deg/s],Int Batt Voltage [V],RPM [rpm],BrakePressure_0 [bar],BrakePressure_1 [bar],GPS_Speed [mph],GPS_Nsat [#],GPS_LatAcc [g],GPS_LonAcc [g],GPS_Slope [deg],GPS_Heading [deg],GPS_Gyro [deg/s],GPS_Altitude [m],GPS_PosAccuracy [#],GPS_SpdAccuracy [#],GPS_Latitude [∞],GPS_Longitude [∞],GPS_Elevation [cm]
,2.32,105.21,61.687,1.393,-0.219,-1.361,12.156,-4.315,51.367,3.699,0,-0.753,-0.843,27.847,17.77,1.001,0.265,-1.617,-25.756,45.655,185.989,0.76,0.253,42.7855386,-86.09095882,188.43
,2.34,106.03,61.683,1.384,-0.222,-1.348,11.935,-4.318,51.089,3.7,0,-0.725,-0.866,27.947,17.97,0.98,0.287,-1.606,-24.743,44.578,185.983,0.76,0.259,42.7855408,-86.09095988,188.42
,2.36,106.86,61.68,1.374,-0.225,-1.336,11.71,-4.277,50.78,3.7,0,-0.717,-0.848,28.067,18,0.969,0.309,-1.597,-23.777,43.883,185.98,0.76,0.26,42.78554304,-86.09096085,188.42
,2.38,107.7,61.676,1.359,-0.226,-1.322,11.387,-4.177,50.242,3.699,0,-0.712,-0.822,28.192,18,0.96,0.332,-1.589,-22.819,43.255,185.977,0.76,0.26,42.78554529,-86.09096181,188.42
,2.4,108.54,61.673,1.345,-0.229,-1.314,11.15,-4.094,49.73,3.699,0,-0.701,-0.811,28.316,18,0.951,0.355,-1.581,-21.861,42.627,185.974,0.76,0.26,42.78554756,-86.09096274,188.42
,2.42,109.38,61.669,1.328,-0.232,-1.307,10.931,-4.019,49.178,3.698,0,-0.678,-0.828,28.44,18,0.942,0.377,-1.573,-20.903,41.999,185.971,0.76,0.26,42.78554987,-86.09096362,188.41
,2.44,110.22,61.666,1.306,-0.236,-1.3,10.719,-3.945,48.535,3.698,0,-0.655,-0.844,28.564,18,0.933,0.4,-1.565,-19.945,41.371,185.968,0.76,0.26,42.78555218,-86.09096449,188.41
,2.46,111.08,61.662,1.281,-0.242,-1.294,10.515,-3.861,47.772,3.697,0,-0.675,-0.85,28.773,18,0.931,0.411,-1.552,-19.049,41.043,185.964,0.76,0.253,42.78555456,-86.09096528,188.41
,2.48,111.96,61.659,1.252,-0.25,-1.288,10.331,-3.763,46.884,3.697,0,-0.703,-0.855,28.997,18,0.93,0.42,-1.539,-18.164,40.768,185.96,0.76,0.245,42.78555693,-86.09096606,188.41
,2.5,112.83,61.655,1.22,-0.26,-1.283,10.158,-3.65,45.872,3.696,0,-0.72,-0.839,29.221,18,0.93,0.429,-1.525,-17.28,40.493,185.956,0.76,0.237,42.78555934,-86.0909668,188.4
,2.52,113.7,61.652,1.184,-0.274,-1.277,10,-3.52,44.761,3.696,0,-0.718,-0.786,29.444,18,0.929,0.438,-1.511,-16.395,40.218,185.951,0.76,0.229,42.78556177,-86.09096748,188.4
,2.54,114.57,61.648,1.147,-0.29,-1.272,9.857,-3.372,43.583,3.695,0,-0.716,-0.734,29.668,18,0.929,0.447,-1.497,-15.51,39.943,185.947,0.76,0.221,42.78556421,-86.09096817,188.39
,2.56,115.47,61.645,1.109,-0.309,-1.267,9.71,-3.204,42.317,3.695,0,-0.707,-0.741,29.881,18,0.931,0.454,-1.477,-14.696,39.773,185.942,0.76,0.22,42.78556671,-86.09096875,188.39
,2.58,116.37,61.641,1.071,-0.329,-1.262,9.555,-3.017,41.008,3.694,0,-0.697,-0.759,30.092,18,0.933,0.461,-1.455,-13.894,39.622,185.937,0.76,0.22,42.78556921,-86.09096933,188.38
,2.6,117.27,61.638,1.035,-0.352,-1.258,9.378,-2.816,39.695,3.694,0,-0.698,-0.782,30.304,18,0.935,0.469,-1.433,-13.092,39.471,185.932,0.76,0.22,42.78557173,-86.09096987,188.38
,2.62,118.17,61.634,1.001,-0.375,-1.254,9.179,-2.606,38.41,3.693,0,-0.72,-0.812,30.515,18,0.938,0.476,-1.411,-12.29,39.319,185.927,0.76,0.22,42.78557429,-86.09097034,188.37
,2.64,119.08,61.631,0.97,-0.396,-1.249,8.949,-2.393,37.156,3.693,0,-0.741,-0.842,30.726,18,0.94,0.483,-1.39,-11.487,39.168,185.922,0.76,0.22,42.78557685,-86.09097082,188.36
,2.66,120,61.627,0.943,-0.415,-1.244,8.701,-2.184,35.958,3.692,0,-0.713,-0.856,30.927,18,0.939,0.501,-1.357,-10.757,38.822,185.912,0.76,0.22,42.78557946,-86.0909712,188.35
,2.68,120.93,61.624,0.92,-0.43,-1.239,8.452,-1.995,34.876,3.692,0,-0.676,-0.867,31.126,18,0.938,0.521,-1.323,-10.04,38.441,185.902,0.76,0.22,42.78558208,-86.09097157,188.34
,2.7,121.87,61.62,0.901,-0.441,-1.234,8.215,-1.84,33.867,3.692,0,-0.66,-0.87,31.325,18,0.936,0.541,-1.288,-9.323,38.061,185.891,0.76,0.22,42.78558472,-86.09097189,188.33
,2.72,122.8,61.617,0.885,-0.449,-1.229,8.013,-1.727,32.975,3.691,0,-0.683,-0.856,31.523,18,0.935,0.561,-1.254,-8.605,37.681,185.88,0.76,0.22,42.78558739,-86.09097217,188.32
,2.74,123.73,61.613,0.872,-0.453,-1.224,7.855,-1.657,32.179,3.691,0,-0.705,-0.842,31.722,18,0.933,0.581,-1.22,-7.888,37.3,185.87,0.76,0.22,42.78559007,-86.09097244,188.31
,2.76,124.69,61.61,0.86,-0.457,-1.219,7.746,-1.622,31.451,3.69,0,-0.685,-0.836,31.984,18,0.927,0.603,-1.223,-7.237,36.608,185.857,0.76,0.218,42.7855928,-86.09097262,188.3
,2.78,125.67,61.606,0.847,-0.462,-1.215,7.669,-1.61,30.519,3.69,0,-0.658,-0.832,32.258,18,0.919,0.624,-1.234,-6.597,35.861,185.844,0.76,0.216,42.78559553,-86.0909728,188.29
,2.8,126.64,61.603,0.838,-0.468,-1.213,7.638,-1.613,29.857,3.689,0,-0.643,-0.822,32.531,18,0.911,0.646,-1.244,-5.958,35.114,185.831,0.76,0.214,42.7855983,-86.09097294,188.28
,2.82,127.61,61.599,0.831,-0.474,-1.212,7.615,-1.618,29.267,3.689,0,-0.654,-0.802,32.805,18,0.904,0.667,-1.254,-5.319,34.367,185.818,0.76,0.212,42.7856011,-86.09097302,188.26
,2.84,128.58,61.596,0.824,-0.481,-1.212,7.576,-1.62,28.687,3.688,0,-0.664,-0.782,33.078,18,0.896,0.689,-1.264,-4.679,33.619,185.806,0.76,0.21,42.78560389,-86.09097311,188.25
,2.86,129.59,61.592,0.818,-0.489,-1.211,7.507,-1.615,28.109,3.688,0,-0.702,-0.808,33.404,18,0.888,0.683,-1.289,-4.106,32.868,185.794,0.76,0.208,42.78560675,-86.09097312,188.23
,2.88,130.61,61.589,0.811,-0.497,-1.209,7.398,-1.598,27.551,3.687,0,-0.744,-0.841,33.74,18,0.879,0.672,-1.317,-3.544,32.117,185.782,0.76,0.206,42.78560961,-86.09097312,188.22
,2.9,131.63,61.585,0.805,-0.504,-1.206,7.248,-1.566,27.023,3.687,0,-0.751,-0.85,34.075,18,0.871,0.661,-1.344,-2.983,31.365,185.771,0.76,0.204,42.78561249,-86.09097308,188.21
,2.92,132.66,61.582,0.798,-0.509,-1.202,7.065,-1.518,26.532,3.686,0,-0.691,-0.811,34.411,18,0.863,0.65,-1.372,-2.421,30.613,185.759,0.76,0.202,42.7856154,-86.09097299,188.2
,2.94,133.68,61.578,0.791,-0.512,-1.196,6.864,-1.453,26.095,3.686,0,-0.631,-0.772,34.746,18,0.855,0.639,-1.399,-1.86,29.862,185.748,0.76,0.2,42.78561831,-86.0909729,188.19
,2.96,134.73,61.575,0.784,-0.514,-1.189,6.659,-1.37,25.724,3.685,0,-0.662,-0.78,34.997,18,0.848,0.602,-1.405,-1.351,29.328,185.741,0.76,0.197,42.78562125,-86.09097272,188.18
,2.98,135.78,61.572,0.776,-0.515,-1.182,6.464,-1.27,25.438,3.685,0,-0.708,-0.795,35.234,18,0.843,0.56,-1.408,-0.851,28.833,185.734,0.76,0.193,42.78562419,-86.09097253,188.18
,3,136.84,61.568,0.768,-0.517,-1.175,6.288,-1.157,25.238,3.684,0,-0.721,-0.81,35.47,18,0.837,0.519,-1.41,-0.352,28.338,185.728,0.76,0.189,42.78562715,-86.09097231,188.17
,3.02,137.89,61.565,0.76,-0.519,-1.169,6.132,-1.035,25.13,3.684,0,-0.67,-0.821,35.706,18,0.831,0.477,-1.412,0.148,27.843,185.722,0.76,0.185,42.78563011,-86.09097203,188.16
,3.04,138.95,61.561,0.752,-0.522,-1.165,6.001,-0.909,25.11,3.684,0,-0.619,-0.833,35.942,18,0.826,0.435,-1.415,0.647,27.348,185.716,0.76,0.181,42.78563307,-86.09097175,188.16
,3.06,140.02,61.558,0.746,-0.524,-1.162,5.891,-0.783,25.168,3.683,0,-0.631,-0.823,36.104,18,0.813,0.386,-1.395,1.106,26.767,185.716,0.76,0.177,42.78563604,-86.09097137,188.15
,3.08,141.1,61.554,0.74,-0.528,-1.16,5.795,-0.661,25.292,3.683,0,-0.654,-0.809,36.253,18,0.8,0.336,-1.37,1.558,26.171,185.718,0.76,0.173,42.78563902,-86.090971,188.15
,3.1,142.18,61.551,0.737,-0.532,-1.159,5.708,-0.553,25.457,3.682,0,-0.662,-0.798,36.402,18,0.787,0.286,-1.346,2.009,25.575,185.719,0.76,0.169,42.78564199,-86.09097058,188.15
,3.12,143.25,61.547,0.735,-0.537,-1.16,5.622,-0.465,25.655,3.682,0,-0.641,-0.794,36.552,18,0.774,0.236,-1.322,2.461,24.979,185.721,0.76,0.165,42.78564495,-86.09097011,188.16
,3.14,144.33,61.544,0.736,-0.541,-1.16,5.533,-0.4,25.873,3.681,0,-0.62,-0.79,36.701,18,0.76,0.186,-1.298,2.912,24.384,185.723,0.76,0.161,42.78564792,-86.09096964,188.16
,3.16,145.41,61.54,0.74,-0.545,-1.161,5.39,-0.341,26.158,3.681,0,-0.641,-0.768,36.712,18,0.735,0.131,-1.268,3.338,23.496,185.719,0.76,0.158,42.78565087,-86.0909691,188.17
,3.18,146.48,61.537,0.745,-0.546,-1.162,5.267,-0.318,26.335,3.68,0,-0.669,-0.742,36.7,18,0.707,0.076,-1.237,3.76,22.556,185.715,0.76,0.156,42.78565383,-86.09096855,188.17
,3.2,147.56,61.533,0.752,-0.543,-1.163,5.14,-0.319,26.438,3.68,0,-0.547,-0.672,36.688,18,0.68,0.02,-1.207,4.182,21.616,185.711,0.76,0.154,42.78565677,-86.09096797,188.16
,3.22,148.63,61.53,0.761,-0.536,-1.164,4.998,-0.342,26.465,3.679,0,-0.146,-0.521,36.675,18,0.652,-0.035,-1.176,4.603,20.677,185.706,0.76,0.152,42.78565971,-86.09096735,188.15
,3.24,149.71,61.526,0.772,-0.526,-1.164,4.837,-0.395,26.388,3.679,0,0.254,-0.369,36.663,18,0.625,-0.09,-1.145,5.025,19.737,185.702,0.76,0.15,42.78566264,-86.09096673,188.14
,3.26,150.77,61.528,0.783,-0.512,-1.165,4.656,-0.48,26.215,3.678,0,2.871,0.856,36.587,18,0.593,-0.16,-1.116,5.435,18.723,185.691,0.76,0.148,42.78566554,-86.09096607,188.13
,3.28,151.83,61.531,0.793,-0.493,-1.166,4.456,-0.598,25.922,3.678,0,5.879,2.27,36.5,18,0.56,-0.233,-1.087,5.843,17.697,185.678,0.76,0.146,42.78566845,-86.0909654,188.12
,3.3,152.9,61.534,0.802,-0.47,-1.167,4.233,-0.752,25.515,3.677,0,10.488,4.259,36.413,18,0.528,-0.305,-1.058,6.251,16.67,185.666,0.76,0.144,42.78567133,-86.09096472,188.11
,3.32,153.96,61.537,0.808,-0.443,-1.168,3.99,-0.941,24.988,3.677,0,18.069,7.315,36.326,18,0.495,-0.378,-1.03,6.659,15.643,185.653,0.76,0.142,42.78567418,-86.09096402,188.1
,3.34,155.02,61.54,0.811,-0.413,-1.168,3.729,-1.162,24.348,3.676,0,25.65,10.371,36.239,18,0.462,-0.45,-1.001,7.067,14.616,185.641,0.76,0.14,42.78567703,-86.09096332,188.08
,3.36,156.05,61.543,0.81,-0.38,-1.168,3.45,-1.409,23.585,3.676,0,33.318,14.571,36.004,18,0.443,-0.52,-0.97,7.481,14.112,185.627,0.76,0.14,42.78567982,-86.0909626,188.07
,3.38,157.08,61.546,0.804,-0.345,-1.166,3.154,-1.674,22.723,3.676,0,41.002,18.974,35.743,18,0.426,-0.59,-0.94,7.895,13.699,185.614,0.76,0.14,42.78568261,-86.09096187,188.06
,3.4,158.1,61.549,0.793,-0.308,-1.164,2.834,-1.949,21.769,3.676,0,48.073,23.144,35.482,18,0.409,-0.661,-0.909,8.31,13.287,185.6,0.76,0.14,42.78568535,-86.09096114,188.04
,3.42,159.13,61.552,0.777,-0.267,-1.16,2.488,-2.223,20.76,3.676,0,54.002,26.881,35.221,18,0.392,-0.731,-0.878,8.725,12.874,185.587,0.76,0.14,42.78568805,-86.0909604,188.03
,3.44,160.15,61.555,0.757,-0.224,-1.154,2.111,-2.483,19.691,3.676,0,59.932,30.617,34.96,18,0.375,-0.801,-0.847,9.14,12.462,185.573,0.76,0.14,42.78569075,-86.09095967,188.01
,3.46,161.12,61.558,0.732,-0.177,-1.148,1.708,-2.721,18.613,3.676,0,62.522,32.124,34.551,18,0.377,-0.834,-0.825,9.572,12.778,185.571,0.76,0.14,42.78569336,-86.09095891,188.01
,3.48,162.08,61.561,0.704,-0.125,-1.142,1.279,-2.934,17.522,3.676,0,64.522,33.237,34.116,18,0.382,-0.86,-0.806,10.008,13.222,185.571,0.76,0.14,42.78569597,-86.09095816,188
,3.5,163.04,61.564,0.674,-0.07,-1.133,0.84,-3.114,16.455,3.676,0,65.556,33.774,33.681,18,0.387,-0.887,-0.787,10.443,13.667,185.572,0.76,0.14,42.78569853,-86.0909574,188
,3.52,164,61.567,0.642,-0.009,-1.124,0.406,-3.254,15.426,3.676,0,64.797,33.243,33.246,18,0.392,-0.913,-0.767,10.879,14.111,185.572,0.76,0.14,42.78570104,-86.09095663,188.01
,3.54,164.96,61.57,0.609,0.069,-1.115,0.001,-3.338,14.449,3.676,0,64.038,32.711,32.812,18,0.397,-0.94,-0.748,11.314,14.556,185.572,0.76,0.14,42.78570355,-86.09095586,188.01
,3.56,165.87,61.573,0.566,0.163,-1.101,-0.478,-3.327,13.202,3.676,0,60.257,30.107,32.377,18,0.414,-0.92,-0.733,11.786,15.573,185.573,0.76,0.14,42.78570597,-86.09095506,188.02
,3.58,166.77,61.576,0.537,0.255,-1.093,-0.764,-3.243,12.376,3.676,0,55.942,27.137,31.942,18,0.434,-0.893,-0.719,12.265,16.692,185.573,0.76,0.14,42.78570839,-86.09095427,188.02
,3.6,167.66,61.578,0.515,0.336,-1.087,-0.952,-3.101,11.729,3.676,0,51.821,24.38,31.507,18,0.454,-0.865,-0.705,12.744,17.81,185.574,0.76,0.14,42.78571077,-86.09095346,188.02
,3.62,168.56,61.581,0.497,0.414,-1.083,-1.069,-2.913,11.201,3.677,0,48.058,22.017,31.072,18,0.473,-0.837,-0.692,13.223,18.929,185.575,0.76,0.14,42.78571311,-86.09095263,188.02
,3.64,169.46,61.584,0.485,0.49,-1.081,-1.112,-2.691,10.799,3.677,0,44.296,19.653,30.637,18,0.493,-0.81,-0.678,13.702,20.047,185.576,0.76,0.14,42.78571545,-86.0909518,188.02
,3.66,170.32,61.587,0.478,0.563,-1.08,-1.081,-2.446,10.535,3.677,0,37.632,16.19,30.339,18,0.515,-0.771,-0.689,14.234,21.282,185.578,0.76,0.14,42.78571773,-86.09095092,188.02
,3.68,171.18,61.59,0.475,0.629,-1.081,-0.972,-2.183,10.416,3.677,0,30.456,12.532,30.066,18,0.538,-0.731,-0.703,14.775,22.538,185.581,0.76,0.14,42.78571999,-86.09095005,188.02
,3.7,172.03,61.593,0.476,0.689,-1.082,-0.783,-1.907,10.441,3.677,0,23.958,9.269,29.792,18,0.561,-0.691,-0.718,15.316,23.794,185.584,0.76,0.14,42.78572223,-86.09094914,188.03
,3.72,172.89,61.596,0.481,0.742,-1.084,-0.515,-1.616,10.61,3.677,0,18.718,6.74,29.519,18,0.584,-0.651,-0.733,15.857,25.05,185.587,0.76,0.14,42.78572444,-86.09094821,188.03
,3.74,173.75,61.599,0.49,0.785,-1.087,-0.17,-1.31,10.925,3.677,0,13.477,4.211,29.245,18,0.607,-0.61,-0.748,16.398,26.306,185.589,0.76,0.14,42.78572664,-86.09094728,188.03
,3.76,174.57,61.602,0.504,0.818,-1.089,0.246,-0.996,11.377,3.677,0,11.622,3.326,29.014,18,0.629,-0.581,-0.736,17.012,27.519,185.587,0.76,0.14,42.78572879,-86.09094628,188.03
,3.78,175.4,61.605,0.521,0.843,-1.093,0.724,-0.684,11.956,3.677,0,10.365,2.731,28.791,18,0.651,-0.554,-0.719,17.64,28.725,185.584,0.76,0.14,42.78573093,-86.09094529,188.02
,3.8,176.22,61.608,0.543,0.858,-1.097,1.252,-0.388,12.648,3.677,0,8.479,1.958,28.567,18,0.672,-0.527,-0.701,18.268,29.93,185.582,0.76,0.14,42.78573304,-86.09094426,188.02
,3.82,177.05,61.611,0.567,0.864,-1.102,1.815,-0.117,13.43,3.677,0,5.425,0.853,28.343,18,0.694,-0.5,-0.684,18.896,31.136,185.579,0.76,0.14,42.78573513,-86.09094319,188.02
,3.84,177.87,61.614,0.593,0.863,-1.107,2.396,0.119,14.283,3.677,0,2.371,-0.252,28.12,18,0.716,-0.473,-0.667,19.524,32.341,185.576,0.76,0.14,42.78573721,-86.09094212,188.02
,3.86,178.67,61.617,0.621,0.855,-1.112,2.979,0.317,15.186,3.677,0,1.869,-0.415,27.917,18,0.736,-0.445,-0.615,20.246,33.43,185.572,0.76,0.138,42.78573924,-86.09094097,188.01
,3.88,179.46,61.62,0.65,0.842,-1.117,3.548,0.472,16.113,3.677,0,1.817,-0.411,27.718,18,0.757,-0.417,-0.556,20.984,34.498,185.568,0.76,0.136,42.78574127,-86.09093982,188.01
,3.9,180.26,61.623,0.68,0.823,-1.123,4.092,0.578,17.046,3.677,0,1.48,-0.516,27.519,18,0.777,-0.39,-0.498,21.722,35.566,185.564,0.76,0.134,42.78574328,-86.09093863,188.01
,3.92,181.05,61.626,0.709,0.798,-1.129,4.597,0.633,17.977,3.677,0,0.614,-0.821,27.32,18,0.797,-0.362,-0.439,22.46,36.634,185.559,0.76,0.132,42.78574527,-86.09093739,188
,3.94,181.85,61.629,0.75,0.767,-1.137,5.239,0.626,19.251,3.677,0,-0.251,-1.126,27.122,18,0.818,-0.335,-0.381,23.198,37.702,185.555,0.76,0.13,42.78574726,-86.09093615,188
,3.96,182.63,61.632,0.777,0.737,-1.143,5.652,0.57,20.169,3.677,0,-0.58,-1.102,26.997,18,0.842,-0.307,-0.309,24.031,38.883,185.552,0.76,0.13,42.7857492,-86.09093483,187.99
,3.98,183.41,61.635,0.801,0.712,-1.148,5.976,0.485,20.947,3.677,0,-0.815,-1.02,26.885,18,0.868,-0.28,-0.234,24.881,40.084,185.549,0.76,0.13,42.78575115,-86.0909335,187.99
,4,184.19,61.638,0.823,0.686,-1.152,6.252,0.378,21.673,3.677,0,-0.923,-0.935,26.773,18,0.893,-0.252,-0.16,25.732,41.284,185.546,0.76,0.13,42.78575307,-86.09093213,187.99
,4.02,184.96,61.641,0.842,0.659,-1.155,6.489,0.257,22.325,3.677,0,-0.795,-0.846,26.661,18,0.919,-0.225,-0.085,26.582,42.485,185.543,0.76,0.13,42.78575497,-86.0909307,187.98
,4.04,185.74,61.644,0.858,0.63,-1.157,6.693,0.134,22.899,3.677,0,-0.668,-0.757,26.549,18,0.944,-0.197,-0.011,27.432,43.686,185.54,0.76,0.13,42.78575687,-86.09092927,187.98
,4.06,186.52,61.646,0.872,0.599,-1.159,6.872,0.02,23.408,3.677,0,-0.32,-0.672,26.501,18,0.978,-0.184,0.026,28.364,45.257,185.54,0.76,0.133,42.78575873,-86.09092775,187.98
,4.08,187.29,61.649,0.882,0.567,-1.161,7.031,-0.073,23.869,3.677,0,0.068,-0.588,26.464,18,1.014,-0.173,0.055,29.311,46.894,185.54,0.76,0.137,42.78576058,-86.09092622,187.98
,4.1,188.06,61.652,0.89,0.533,-1.162,7.167,-0.138,24.295,3.677,0,0.577,-0.441,26.426,18,1.051,-0.162,0.085,30.257,48.53,185.541,0.76,0.141,42.78576239,-86.09092464,187.98
,4.12,188.83,61.655,0.896,0.497,-1.163,7.273,-0.168,24.691,3.677,0,1.311,-0.175,26.389,18,1.087,-0.151,0.115,31.204,50.166,185.542,0.76,0.145,42.78576417,-86.09092301,187.98
,4.14,189.61,61.658,0.9,0.459,-1.164,7.352,-0.159,25.108,3.678,0,2.045,0.091,26.352,18,1.123,-0.14,0.145,32.15,51.803,185.542,0.76,0.149,42.78576595,-86.09092137,187.98
,4.16,190.37,61.661,0.904,0.42,-1.165,7.403,-0.108,25.542,3.678,0,2.306,0.112,26.304,18,1.161,-0.14,0.163,33.177,53.607,185.542,0.76,0.152,42.78576765,-86.09091964,187.98
,4.18,191.14,61.664,0.907,0.381,-1.167,7.433,-0.019,26.047,3.678,0,2.483,0.091,26.254,18,1.2,-0.143,0.179,34.217,55.44,185.542,0.76,0.154,42.78576935,-86.0909179,187.98
,4.2,191.9,61.667,0.911,0.343,-1.168,7.451,0.102,26.641,3.678,0,2.326,-0.046,26.204,18,1.24,-0.145,0.195,35.258,57.274,185.541,0.76,0.156,42.785771,-86.09091612,187.98
,4.22,192.67,61.67,0.917,0.306,-1.17,7.473,0.242,27.331,3.678,0,1.548,-0.395,26.155,18,1.279,-0.147,0.211,36.298,59.107,185.541,0.76,0.158,42.78577261,-86.09091427,187.98
,4.24,193.43,61.673,0.925,0.272,-1.172,7.506,0.392,28.14,3.678,0,0.77,-0.743,26.105,18,1.318,-0.149,0.227,37.339,60.941,185.541,0.76,0.16,42.78577421,-86.09091243,187.98
,4.26,194.19,61.671,0.935,0.239,-1.174,7.561,0.541,29.062,3.678,0,0.173,-1.011,26.003,18,1.34,-0.145,0.231,38.453,61.968,185.539,0.76,0.165,42.78577573,-86.09091048,187.98
,4.28,194.94,61.668,0.948,0.208,-1.178,7.643,0.682,30.119,3.678,0,-0.393,-1.264,25.891,18,1.359,-0.14,0.234,39.581,62.852,185.537,0.76,0.171,42.78577723,-86.09090853,187.97
,4.3,195.68,61.666,0.963,0.18,-1.183,7.756,0.81,31.289,3.678,0,-0.758,-1.336,25.779,18,1.379,-0.135,0.236,40.708,63.737,185.535,0.76,0.177,42.7857787,-86.09090654,187.97
,4.32,196.43,61.663,0.982,0.152,-1.189,7.896,0.913,32.556,3.678,0,-0.753,-1.073,25.667,18,1.398,-0.13,0.238,41.836,64.622,185.533,0.76,0.183,42.78578012,-86.09090448,187.97
,4.34,197.18,61.66,1.015,0.124,-1.199,8.123,0.992,34.529,3.678,0,-0.747,-0.809,25.555,18,1.417,-0.124,0.241,42.964,65.506,185.531,0.76,0.189,42.78578154,-86.09090243,187.97
,4.36,197.93,61.657,1.043,0.1,-1.207,8.296,1.005,36.078,3.678,0,-0.71,-0.799,25.517,18,1.416,-0.124,0.256,44.153,65.351,185.533,0.762,0.192,42.78578287,-86.09090028,187.97
,4.38,198.67,61.655,1.07,0.082,-1.215,8.446,0.971,37.557,3.678,0,-0.667,-0.833,25.492,18,1.412,-0.124,0.275,45.354,65.011,185.534,0.764,0.194,42.7857842,-86.09089812,187.98
,4.4,199.42,61.652,1.099,0.068,-1.222,8.575,0.895,39.042,3.678,0,-0.64,-0.867,25.468,18,1.407,-0.124,0.293,46.555,64.672,185.536,0.766,0.196,42.78578549,-86.09089592,187.98
,4.42,200.17,61.649,1.128,0.056,-1.229,8.673,0.78,40.499,3.678,0,-0.643,-0.902,25.443,18,1.403,-0.124,0.311,47.756,64.333,185.538,0.768,0.198,42.78578672,-86.09089368,187.98
,4.44,200.91,61.646,1.157,0.047,-1.235,8.747,0.632,41.927,3.677,0,-0.645,-0.936,25.418,18,1.398,-0.124,0.33,48.957,63.994,185.54,0.77,0.2,42.78578796,-86.09089143,187.98
,4.46,201.65,61.643,1.184,0.041,-1.238,8.801,0.459,43.321,3.677,0,-0.654,-0.892,25.382,18,1.399,-0.142,0.369,50.216,64.184,185.546,0.77,0.2,42.7857891,-86.09088911,187.99
,4.48,202.39,61.641,1.21,0.037,-1.24,8.848,0.27,44.673,3.677,0,-0.664,-0.834,25.345,18,1.401,-0.164,0.411,51.486,64.469,185.553,0.77,0.2,42.78579024,-86.09088678,187.99
,4.5,203.13,61.638,1.233,0.035,-1.241,8.902,0.076,45.964,3.677,0,-0.664,-0.792,25.308,18,1.403,-0.186,0.453,52.756,64.753,185.56,0.77,0.2,42.78579132,-86.09088442,188
,4.52,203.87,61.635,1.254,0.035,-1.241,8.97,-0.114,47.191,3.677,0,-0.643,-0.782,25.271,18,1.406,-0.208,0.496,54.026,65.037,185.568,0.77,0.2,42.78579235,-86.09088203,188.01
,4.54,204.61,61.632,1.273,0.037,-1.241,9.067,-0.297,48.357,3.676,0,-0.622,-0.771,25.233,18,1.408,-0.23,0.538,55.295,65.321,185.575,0.77,0.2,42.78579337,-86.09087964,188.02
,4.56,205.33,61.63,1.29,0.04,-1.24,9.195,-0.48,49.46,3.676,0,-0.663,-0.789,25.101,18,1.417,-0.241,0.585,56.616,66.268,185.582,0.77,0.2,42.78579427,-86.09087721,188.02
,4.58,206.05,61.627,1.306,0.044,-1.24,9.351,-0.668,50.487,3.676,0,-0.713,-0.811,24.952,18,1.428,-0.249,0.634,57.945,67.331,185.59,0.77,0.2,42.78579516,-86.09087477,188.03
,4.6,206.77,61.624,1.319,0.047,-1.24,9.531,-0.86,51.436,3.676,0,-0.732,-0.813,24.803,18,1.439,-0.258,0.682,59.274,68.395,185.598,0.77,0.2,42.785796,-86.09087231,188.04
,4.62,207.49,61.621,1.33,0.051,-1.241,9.727,-1.049,52.308,3.676,0,-0.692,-0.776,24.654,18,1.45,-0.266,0.73,60.603,69.458,185.606,0.77,0.2,42.78579676,-86.09086983,188.05
,4.64,208.21,61.618,1.339,0.054,-1.242,9.927,-1.223,53.074,3.675,0,-0.651,-0.74,24.504,18,1.461,-0.275,0.778,61.933,70.521,185.614,0.77,0.2,42.78579752,-86.09086735,188.06
,4.66,208.91,61.616,1.347,0.057,-1.244,10.12,-1.371,53.744,3.675,0,-0.659,-0.769,24.376,18,1.463,-0.26,0.822,63.299,71.071,185.618,0.77,0.197,42.78579817,-86.09086484,188.06
,4.68,209.61,61.613,1.353,0.059,-1.247,10.294,-1.486,54.334,3.675,0,-0.675,-0.809,24.252,18,1.463,-0.241,0.866,64.672,71.529,185.621,0.77,0.193,42.7857988,-86.09086233,188.06
,4.7,210.31,61.61,1.359,0.062,-1.251,10.446,-1.573,54.832,3.675,0,-0.691,-0.831,24.128,18,1.463,-0.222,0.909,66.044,71.987,185.625,0.77,0.189,42.78579938,-86.0908598,188.07
,4.72,211.01,61.607,1.369,0.067,-1.259,10.635,-1.669,55.383,3.675,0,-0.705,-0.819,24.004,18,1.464,-0.203,0.953,67.417,72.446,185.628,0.77,0.185,42.78579989,-86.09085725,188.07
,4.74,211.71,61.605,1.377,0.072,-1.267,10.763,-1.744,55.733,3.675,0,-0.719,-0.807,23.879,18,1.464,-0.184,0.996,68.79,72.904,185.632,0.77,0.181,42.7858004,-86.0908547,188.07
,4.76,212.4,61.602,1.383,0.075,-1.274,10.894,-1.825,55.967,3.674,0,-0.719,-0.815,23.818,18,1.456,-0.166,1.039,70.177,72.696,185.633,0.768,0.175,42.78580081,-86.09085212,188.07
